2023/11/07 09:33:48:480 	Total Order Loaded 592
2023/11/07 12:09:37:273 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:09:37:273 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:09:37:273 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:09:47:273 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:09:47:273 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:09:47:273 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:09:49:490 	m_ClientList_forDeal_locked
2023/11/07 12:09:57:273 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:09:57:273 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:09:57:273 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:10:07:224 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:10:07:224 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:10:07:224 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:10:17:226 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:10:17:226 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:10:17:226 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:10:27:226 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:10:27:226 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:10:27:226 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:10:37:226 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:10:37:226 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:10:37:226 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:10:47:227 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:10:47:227 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:10:47:227 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:10:57:228 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:10:57:228 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:10:57:228 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:11:07:230 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:11:07:230 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:11:07:230 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:11:17:231 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:11:17:231 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:11:17:231 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:11:27:231 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:11:27:231 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:11:27:231 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:11:37:231 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:11:37:231 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:11:37:231 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:11:47:231 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:11:47:231 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:11:47:231 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:11:57:231 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:11:57:232 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:11:57:232 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:12:07:230 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:12:07:230 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:12:07:230 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:12:17:232 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:12:17:232 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:12:17:232 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:12:27:232 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:12:27:232 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:12:27:232 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:12:37:233 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:12:37:233 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:12:37:233 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:12:47:233 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:12:47:233 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:12:47:233 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:12:57:234 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:12:57:234 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:12:57:234 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:13:07:234 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:13:07:234 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:13:07:234 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:13:17:234 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:13:17:234 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:13:17:234 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:13:27:235 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:13:27:235 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:13:27:236 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:13:37:235 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:13:37:235 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:13:37:235 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:13:47:236 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:13:47:236 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:13:47:236 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:13:57:237 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:13:57:237 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:13:57:237 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:14:07:236 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:14:07:236 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:14:07:236 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:14:17:239 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:14:17:239 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:14:17:239 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:14:27:239 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:14:27:239 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:14:27:239 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:14:37:240 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:14:37:240 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:14:37:240 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:14:47:241 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:14:47:241 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:14:47:241 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:14:57:242 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:14:57:242 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:14:57:242 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:15:07:243 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:15:07:243 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:15:07:243 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:15:17:243 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:15:17:243 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:15:17:243 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:15:27:243 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:15:27:243 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:15:27:243 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:15:37:243 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:15:37:243 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:15:37:243 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:15:47:244 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:15:47:244 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:15:47:244 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:15:57:245 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:15:57:245 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:15:57:246 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:16:07:245 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:16:07:245 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:16:07:246 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:16:17:246 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:16:17:246 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:16:17:246 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:16:27:246 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:16:27:246 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:16:27:246 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:16:37:246 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:16:37:246 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:16:37:246 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:16:47:246 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:16:47:246 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:16:47:247 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:16:57:245 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:16:57:245 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:16:57:245 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:17:07:247 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:17:07:247 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:17:07:247 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:17:17:247 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:17:17:247 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:17:17:247 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:17:27:247 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:17:27:247 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:17:27:248 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:17:37:247 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:17:37:247 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:17:37:247 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:17:47:248 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:17:47:248 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:17:47:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:17:57:249 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:17:57:249 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:17:57:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:18:07:249 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:18:07:249 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:18:07:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:18:17:249 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:18:17:249 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:18:17:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:18:27:249 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:18:27:249 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:18:27:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:18:37:249 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:18:37:249 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:18:37:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:18:47:250 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:18:47:250 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:18:47:250 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:18:57:249 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:18:57:249 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:18:57:249 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:19:07:250 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:19:07:250 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:19:07:250 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
2023/11/07 12:19:17:250 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 12:19:17:250 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 12:19:17:250 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-12:00:16:030 Login Status 1
